Irradiance,Temperature,Number_of_Cells,Power_Actual,Power_With_Decay,Power_Deviation,Decay_Percentage
278.1376912051071,38.99067086115046,30,38.80215401196784,35.802197005478476,2.9999570064893675,7.731418739186715
747.3864212097255,12.614253631957695,60,119.0506671704757,112.88431253126029,6.166354639215413,5.179605277125789
552.121994991681,22.611613513224412,30,83.80730978266944,80.89001426160576,2.9172955210636786,3.480955931682881
297.63058787582304,31.57965169501349,90,43.175858979869695,41.5708426424545,1.6050163374151936,3.717392949063303
596.1415280890162,41.628926593558546,90,81.98633393087938,81.9752360498868,0.01109788099257969,0.013536257154681541
227.51081689217472,22.7501001172828,60,34.51052995400816,33.47590244533141,1.0346275086767562,2.9980052756523587
927.4563216630256,35.03565505748036,30,132.1377244556366,123.59556574818755,8.542158707449047,6.464587416379305
407.02398528001356,45.43910992944748,30,54.81419180770702,49.474223697571794,5.339968110135224,9.741944438163571
730.0178274831856,34.63452752729218,90,104.22764148175224,95.39892626294079,8.828715218811453,8.470608269838994
449.3688608715288,19.31837899014535,90,69.3201868015559,69.15662606587549,0.16356073568042007,0.23594964645529126
616.0544169422486,10.976031262261522,30,98.88780845429513,90.002139558329,8.88566889596612,8.985606046748394
637.3682234746237,44.803954956037195,30,86.13842483011788,79.39207706501875,6.746347765099131,7.83198413298626
347.88356442042164,10.850776434015486,30,55.87424640900033,51.51395362698978,4.360292782010546,7.803761235709804
975.6677022116469,44.98806690736798,30,131.72387184837373,125.69097438176523,6.032897466608503,4.579957590035715
820.1062586888917,31.15748536108848,30,119.22859459152332,114.48323341962802,4.745361171895297,3.980052929545028
951.5991532513513,47.56270794051585,30,126.63688265926336,122.80085229847393,3.8360303607894366,3.029157288331926
915.8618803421191,41.951329430946615,60,125.73547471612376,124.90945728842016,0.8260174277036043,0.6569485895436578
678.3199830488682,49.9173644213335,30,89.07153779840417,87.038610317768,2.032927480636161,2.282353634936991
937.4993880184935,24.028472618068406,90,141.30801294727706,137.82330598284503,3.4847069644320356,2.4660363497802464
270.7940016415356,40.68753155724508,60,37.433033161532144,35.62098586121222,1.8120473003199251,4.840770697102016
356.7862899353162,26.077236544369686,30,53.22968606776113,49.25106295613653,3.9786231116246,7.4744440659669396
236.18183112843045,29.195024812156355,90,34.68418318794135,33.04081249950121,1.6433706884401431,4.7380982839794665
460.26426461061146,35.1002185287348,60,65.55306245144077,65.17387437073288,0.3791880807078911,0.5784444944716061
510.9418317515856,44.94708456745355,90,68.99742481748896,62.38892183902483,6.608502978464131,9.57789800988204
417.0792254191167,49.363338767971804,30,54.940801966390595,49.76139895396559,5.179403012425006,9.427243190941123
862.9900073215434,40.73093655458073,30,119.26677030892223,109.90206821975735,9.36470208916488,7.851895431484084
485.40266135487144,26.71067128669335,30,72.18762590678247,65.03146513587511,7.156160770907363,9.913279015642205
424.7476077499046,26.854280091082806,30,63.12144038789641,59.68458947668496,3.436850911211451,5.444823328002629
634.1568665265988,39.50329206355566,60,88.22550829198141,79.73143558512926,8.494072706852151,9.627683502532062
312.7393799798101,19.55108583073209,60,48.18897452611655,47.82464158848389,0.3643329376326605,0.7560504061675077
841.7575846032317,14.418964525255786,90,132.9436378383511,128.0821449422194,4.861492896131693,3.656807482613713
259.64051494381664,24.18488630563106,30,39.10480464608028,38.22345560045124,0.8813490456290438,2.253812680067658
989.5095492804138,21.48955966616327,90,151.03164306644496,148.07394382008815,2.9576992463568104,1.9583308413427003
817.7958154373259,21.8523248182396,60,124.59998900959854,122.84558442114388,1.754404588454662,1.4080294889267608
358.97254522733795,19.344310041996398,30,55.368559848531625,51.92234515217269,3.446214696358936,6.224136415659967
204.41769369888192,11.683727585454475,30,32.70421532656786,30.148963505596516,2.555251820971346,7.813218557473051
852.3691427638673,10.714957389336552,60,136.9874685578775,129.06550517711074,7.921963380766755,5.782983994203606
765.4858750780937,49.50889558944126,60,100.75197122110326,99.27129295240259,1.4806782687006717,1.4696270958820967
783.2057344327899,27.110925349434496,60,116.24089353594101,106.81231835741025,9.428575178530764,8.111237699334708
817.0162773487566,25.373065886387266,60,122.32384092603704,114.544598682511,7.779242243526042,6.359547071637285
259.2357213872723,37.1858913077228,60,36.51609446516253,35.09866490585554,1.4174295593069886,3.881657061269955
486.77258283541806,18.730155514602565,30,75.3048787209127,70.22834870616907,5.076530014743625,6.74130295536063
292.69524762010377,47.99844735800902,60,38.855634959767784,37.84575765999923,1.0098772997685543,2.5990497924283282
890.4827407004748,41.453800576622086,30,122.5835420307641,118.35205367089986,4.23148835986423,3.451922084942105
698.6385014620464,13.57644009249038,30,110.78147930066528,100.61743540670729,10.164043893957995,9.174858431319903
464.71841988211935,26.703231031397134,60,69.1141208571141,67.10632450566303,2.007796351451077,2.905045056714204
250.8466802288189,45.164732302486584,60,33.833309917486645,32.243184044069615,1.5901258734170298,4.699882681579366
448.7858573725298,47.78928089165641,30,59.64724838298039,54.33780143116352,5.309446951816874,8.901411373960146
460.14665762139765,28.69606044999479,60,67.74645124638583,62.95189025119329,4.7945609951925405,7.077213502675274
783.6849426704513,34.53645556842831,60,111.9475589240004,111.2512089913668,0.6963499326336091,0.6220322616470275
710.0459770841705,16.68135784368301,60,110.93686036104732,109.302726635654,1.6341337253933261,1.4730304427897034
909.7701940610613,49.646745045479065,90,119.64837359190994,119.55455023368663,0.09382335822331811,0.07841590771916818
577.7719401295594,19.266868055337735,30,89.1501230944486,83.52544756825863,5.624675526189975,6.309217902291634
295.67539675064137,47.709270965405025,90,39.31537998563574,37.55533490268756,1.7600450829481744,4.4767342541041835
770.595829778396,35.985865959694735,60,109.2401275954755,107.7733074109327,1.4668201845427973,1.3427485090227553
808.6280388935179,34.309471795154366,90,115.64828089339004,104.56993746245642,11.078343430933614,9.579341210567705
649.021758055597,30.507540440660343,60,94.67237852381979,89.65796393639963,5.014414587420163,5.296597239456199
816.7737439636488,19.226792468710347,90,126.05261484205526,123.00348661848646,3.0491282235688004,2.418932941128892
595.0364770915126,17.06112128022033,60,92.79841338283273,88.15289166913905,4.645521713693682,5.006035711547075
618.1862635055952,18.819448362807016,90,95.59348861808907,89.09676076389552,6.496727854193551,6.796203327351078
542.0328146868396,17.45753048577018,90,84.3711216883917,83.72788285468415,0.6432388337075423,0.7623921797356448
220.33530139527616,41.18337894267013,90,30.37596795159603,29.54152852338844,0.8344394282075918,2.74703815047892
286.3131415946435,24.005010366669204,30,43.16063019502631,39.677716281807115,3.4829139132191926,8.069654908839937
225.1433485493874,12.313707062535855,90,35.91367813687245,34.262852516225614,1.6508256206468346,4.596648704026612
709.1283290110243,48.764105205632454,30,93.7303991904694,88.6073098193621,5.123089371107298,5.465771420322949
451.48478486106137,45.35143539853703,60,60.83144515476749,58.198562864716386,2.632882290051107,4.328160022094693
606.8565529317623,47.11009132780852,90,80.9652425836141,80.60980563306433,0.3554369505497732,0.4389994264300512
926.0531791408744,49.79631290585741,60,121.68594857305028,119.66900665473129,2.0169419183189916,1.6574977982015593
399.4337833190999,16.95580996877949,60,62.32490844129613,59.548074257158795,2.7768341841373356,4.455416387418909
528.3063384285038,25.849680756106352,90,78.90928196745678,77.25861448011999,1.65066748733679,2.0918546540792784
804.4409108344389,40.32953902816365,30,111.41735537129979,110.860502251571,0.5568531197287854,0.49979028659678737
383.03853239329794,37.84082472215169,90,53.766881866775265,49.230840684373355,4.53604118240191,8.436496640518238
261.5839278630344,16.155836253594202,60,40.972707498041665,36.95249604837116,4.020211449670505,9.811925291641158
431.80116233101444,42.63332499962471,60,59.059606676703304,54.375336059035554,4.6842706176677495,7.931428739967394
328.97702980320355,18.977622873466427,90,50.83247227506186,46.492472438920025,4.3399998361418355,8.53784921704667
943.7581218740585,18.952704592904922,30,145.84410639797204,142.31501256398852,3.5290938339835236,2.419771303170454
846.4963036515336,31.478976915736542,30,122.86112303976908,111.05875213638424,11.80237090338484,9.606269755131997
706.7230052083387,33.71759739366813,60,101.38775581006367,99.39117028647877,1.9965855235848977,1.9692570445342839
897.1684721501741,33.203448313512446,60,129.05536443017843,116.77665233958025,12.278712090598177,9.514298103618323
842.9376615192916,13.659473495910195,30,133.61016689670998,120.3183697068242,13.291797189885784,9.94819293965951
349.2560471088287,45.09843450521522,90,47.123782225048934,43.769875174791174,3.35390705025776,7.117228057460487
914.0471987919822,20.62400170354824,60,140.10698155739,126.36047288385942,13.74650867353057,9.81143731791822
631.4737935325206,15.180596851312167,30,99.37159084727341,93.71198345263457,5.65960739463884,5.695397795671036
845.95212413125,45.54992319475909,60,113.85463023668211,110.89962686123383,2.9550033754482854,2.595417831760903
916.8730399387946,48.226059929190136,90,121.5594448610113,116.24734713420541,5.312097726805888,4.369958856656209
454.4027799774911,44.48510469061802,30,61.51985269194671,57.86827456112701,3.6515781308197006,5.93560935378786
288.0415396221414,42.38064298899512,60,39.45147056869151,39.163153059349234,0.28831750934227784,0.7308156202701499
382.34813003355333,36.20967922556087,90,54.137719587406124,50.76849507271019,3.3692245146959365,6.223432646172461
541.686230901005,32.034294824365574,60,78.39514914730798,70.70319086200666,7.691958285301311,9.811778367622946
854.4118127379945,13.479470396456406,90,135.54422934739821,132.96742985910018,2.576799488298036,1.9010764978372763
888.5844666050748,26.338128522827947,90,132.3958898259816,121.90225625670882,10.493633569272788,7.925951162883833
205.56170442495255,24.90754068049256,30,30.84851023522382,28.047777711978025,2.800732523245795,9.078987937796194
608.5978420620526,20.39015135041305,90,93.39383426458635,84.58024324907856,8.813591015507782,9.437015928202207
533.9288025190232,38.936804547543396,60,74.50837435559482,67.35456005107719,7.153814304517638,9.601356044054473
377.6862483765842,29.835029403150834,90,55.28334416943775,52.400540901646764,2.882803267790983,5.214596387214719
295.89229386694626,13.241848636305917,90,46.99320386402059,42.40052088820417,4.592682975816423,9.773079079915037
470.0921371229024,18.80732807799245,30,72.6971653521735,67.19173481707939,5.505430535094106,7.573102071344389
954.3277631300153,37.33035054638384,90,134.3237675778477,132.15213593534065,2.1716316425070374,1.616714362369619
458.5623456166042,13.045234379612008,90,72.89585586562701,69.41945172328788,3.4764041423391348,4.7690010646797
615.0324973946929,44.04827656195075,60,83.4683927804829,77.47259791124127,5.995794869241635,7.18331175372004
762.4151671161422,29.805861080558973,30,111.61422903326783,108.85355916736863,2.760669865899203,2.473403158190833
490.9036819034352,29.22346309306592,30,72.08056709843828,67.46297652623089,4.617590572207391,6.406151835488874
977.4256661767686,33.6963113863807,30,140.23885146392996,130.89052290724962,9.348328556680343,6.666004790466192
969.957835953689,42.987238637005966,90,132.40852809570367,130.25424473577965,2.1542833599240225,1.6269974380856589
401.42583666029134,23.912368316087722,30,60.541328093063235,57.12022656288589,3.4211015301773458,5.650853124527563
597.7988047139083,37.12064610236254,90,84.23553989282178,77.73569894861045,6.4998409442113285,7.716269109786077
440.7026478534157,32.62927855983165,90,63.58371473111553,60.41155076967116,3.172163961444369,4.988956645359419
427.8723955019741,20.681130806776853,60,65.56680300596915,65.48744673862743,0.07935626734172274,0.12103116776107425
229.50955788362623,45.14519945420632,60,30.95879681738466,30.930814804608058,0.02798201277660084,0.09038469079292177
687.6514671839175,41.89704086427712,60,94.43326387154754,91.06171924664697,3.371544624900565,3.570293439700122
602.1432185830893,36.338073386337015,60,85.20112478642821,77.30984714633763,7.891277640090578,9.26194068431782
241.18300099999146,44.023269163769676,60,32.73638329068729,31.987778220008916,0.7486050706783764,2.286767796036088
422.91717138928914,44.6917680383921,90,57.19158557955527,53.563559059488526,3.628026520066747,6.343636888716872
926.612708773323,38.334519068601395,90,129.72495519023875,126.84407695278632,2.8808782374524213,2.2207587069332058
391.64951253357793,43.48053313454688,30,53.31900803490725,51.60389555858265,1.7151124763245988,3.216699896595486
315.9158976729785,37.898858466771344,90,44.3311688123317,40.571699108923106,3.759469703408591,8.48042089601484
591.5622082220505,37.205630870412016,90,83.31903877047445,77.24623529379508,6.072803476679368,7.288614422699469
988.5203632884806,34.74445512860737,60,141.05361025043763,139.70796900240651,1.3456412480311144,0.9539927731321063
393.6442172092003,40.10866558230565,90,54.586053454213314,52.24593831086384,2.340115143349472,4.287020209864336
737.7084379247028,16.344204211722946,60,115.44535588117922,115.10860450667948,0.336751374499741,0.2916976364526447
809.2956922629741,45.23483036795714,30,109.1123830516013,103.86527606341248,5.247106988188818,4.80890146603009
390.11003519391977,44.87374110980928,30,52.701795896251056,49.21064968831061,3.491146207940446,6.62434011701068
782.5730788894876,11.169891321382366,90,125.50326488092465,124.01601826507232,1.487246615852328,1.1850262359815156
494.22650617540256,43.03267002259051,30,67.44980829960127,65.50128492459476,1.9485233750065163,2.8888493890916567
705.8446644748635,15.154794698937808,90,111.08858889554034,106.66907796174053,4.419510933799813,3.9783662550215695
706.8237686087157,23.404754170365678,30,106.86923354317695,97.04227596076053,9.826957582416412,9.195310246560497
628.6197472598068,39.74033025166431,60,87.34341508097553,78.66798657164067,8.675428509334864,9.93255015422964
272.23181604352663,16.430395841932327,60,42.58446158357268,42.39320923489797,0.1912523486747162,0.44911298995615856
868.2419964713904,42.718680964762484,60,118.69822226894482,109.6651935037964,9.033028765148416,7.61007923495392
456.62405197738866,43.28536711830968,60,62.2314539775158,59.91816106445055,2.313292913065247,3.717240664023432
349.2148083198834,30.298709350433448,90,50.99443042036672,48.99311225330847,2.001318167058251,3.9245818622948003
232.62011324381115,10.255434868673344,30,37.46542879450664,34.63954272939431,2.8258860651123356,7.542649733470227
672.7143545505935,21.48152532699651,90,102.68234949657814,93.25173110733313,9.430618389245012,9.184264321454087
742.0514894738259,34.67707673502969,60,105.92205651733791,95.84962528425275,10.072431233085155,9.509285945025484
213.27026314228493,49.24744712109694,90,28.112094900309,26.489682409526896,1.6224124907821036,5.771225860383208
609.6744466394248,35.272541080666734,30,86.75398764671152,83.65581918247801,3.0981684642335097,3.571211593005028
381.19662015835036,20.39214324256639,90,58.49686759033318,53.889952130696294,4.6069154596368875,7.875490858587792
716.1382323275599,35.360228123984456,30,101.85621825771861,99.29961309006319,2.5566051676554196,2.5100138326230024
339.49314320399316,31.599415188634218,90,49.24362932632577,46.46592408747727,2.7777052388484975,5.640740288335177
752.7501904819727,41.19381580604575,30,103.77010512282271,100.0491326581011,3.720972464721612,3.5857846152487314
509.3882770404299,14.279225553078337,30,80.50401917410686,75.21787511929753,5.286144054809327,6.566310737078761
949.3839909893876,40.44111610008112,60,131.41293732708903,128.25378459973155,3.1591527273574798,2.403989128935069
310.0167553167946,31.650663147044412,30,44.956150540355424,44.094822409262925,0.861328131092499,1.9159294573482577
472.8530808402068,48.51968015435978,60,62.58694721000705,56.839969085614975,5.746978124392072,9.182390866754371
290.77881699247126,23.674886641547445,60,43.905808719934505,43.45883141687778,0.4469773030567268,1.018036829495369
939.7548946228502,35.304875725357924,60,133.70019114238855,126.93552424497221,6.764666897416333,5.059579077349317
901.8714827047849,47.2811242204007,90,120.209689502981,117.55482505639574,2.6548644465852647,2.208527829630089
406.3533021721245,14.10038911962717,90,64.2748149810417,64.0245933620441,0.25022161899759965,0.3892996332566745
727.9872368273433,47.48913948945805,90,96.91923063743505,96.57013902170759,0.3490916157274597,0.3601881829142639
853.7777601609727,37.51542889203253,90,120.0526178889758,117.9490346437308,2.103583245245005,1.7522177210582734
644.1606492795698,12.713482364206875,30,102.55996577517853,93.67037198587106,8.889593789307469,8.667703545060002
623.7204626848052,22.03854267787265,30,94.9434105511047,92.26146101496758,2.6819495361371253,2.8247874397702666
393.48183272036135,38.32688354581126,90,55.08935998651172,49.853341246481335,5.2360187400303815,9.504591705752958
274.4822142447194,12.694024058750868,30,43.70566078030514,41.16364211634024,2.542018663964896,5.816222929891936
917.7726063626613,33.28681840705093,30,131.9618297584793,126.20018902043907,5.761640738040228,4.366141897687661
920.3344457306644,23.83532227811827,60,138.8540866288168,130.79931609865662,8.05477053016017,5.800888346694546
706.4811658186143,34.83662071069908,60,100.76013442223447,95.55387454711945,5.206259875115023,5.166983852262677
471.22383283896056,11.829681352500515,60,75.33820095043295,69.62171716223435,5.716483788198602,7.587762537573251
479.36765969012873,44.86147224609505,60,64.76443835206103,62.934868447121175,1.8295699049398593,2.8249606597285224
780.7645430961915,48.939558767095875,30,103.09631246739168,99.4564931184757,3.639819348915978,3.530503916003024
917.6882079620617,48.75511421142766,90,121.30339005134489,110.45772305905729,10.845666992287605,8.940943025332507
909.6691394120938,39.98607326971699,30,126.22609463099154,114.2793436916874,11.946750939304138,9.464565131504054
823.900436686099,15.203449605225279,30,129.63860211411907,118.06760202243883,11.571000091680233,8.925582274864745
713.6253169234302,40.3305278371609,30,98.83860794871647,94.69284236575422,4.145765582962255,4.194479939573136
267.31197199603906,10.98347665835206,60,42.90688417064418,39.55857894581591,3.348305224828273,7.803655030068817
329.302971275691,10.88494206115989,60,52.88154358059508,50.3626066966394,2.518936883955675,4.763357333010988
918.8433508216634,22.94440876598165,60,139.2430773762883,132.31517936327162,6.927898013016687,4.975398521461022
685.1432477276719,29.545727616186632,90,100.43563122247117,98.37991362728592,2.055717595185257,2.0468010905728393
207.35764129330371,40.816296712311726,30,28.64392370880056,26.950694577950852,1.6932291308497085,5.911303032585165
281.1772342928257,37.33181506426021,90,39.57601590373938,38.83936417876505,0.7366517249743296,1.8613589775334793
730.8014152864447,27.836108255069934,60,108.0657383479337,104.48265994645303,3.5830784014806767,3.3156469906719375
204.04926707697496,20.945066651266636,90,31.227944694937513,28.557861110068654,2.670083584868859,8.550302016199351
328.6464411339989,49.884980006308446,30,43.163196082526845,42.26939070683524,0.8938053756916062,2.0707580921085524
638.9870314932689,27.047252089438917,30,94.8669290724786,94.19187227323188,0.6750567992467182,0.7115828517343281
753.5161581541546,28.05548097318702,60,111.30065800995145,110.53259896340253,0.7680590465489132,0.690075926128163
721.5690076020804,16.544952847666767,60,112.81102612751549,102.19793941523166,10.613086712283831,9.407845205031078
379.4154475684478,41.79238194999718,90,52.13385030029329,49.49107887760715,2.6427714226861383,5.069204379618347
769.7433770780287,37.74728903125954,60,108.10240058107074,103.6765578020418,4.42584277902894,4.094120718170183
389.7992699974401,18.830784511550416,60,60.27345727000692,55.38601171965246,4.887445550354464,8.108785810079183
460.3197585274142,13.295241824633708,30,73.08891237179192,66.97995157147957,6.108960800312346,8.35825927910516
797.1931240944193,37.21997208298852,60,112.27271032327472,108.54311155997696,3.7295987632977585,3.321910331156046
719.7063192377717,36.18044857124541,60,101.92096826918707,94.85154586651488,7.069422402672188,6.936180574737953
879.3787283953424,20.930381079928374,30,134.590861492541,124.21225308233504,10.378608410205956,7.711228158518866
726.0903138402747,48.03454249001641,30,96.36967843673382,90.06083081856794,6.308847618165885,6.546506868659545
654.6468826683773,16.04231567123601,90,102.59512249157113,101.03983096474762,1.5552915268235097,1.5159507480009937
274.939814262474,27.293392041704077,60,40.76806355288823,37.19725783151592,3.5708057213723094,8.75883083517057
494.1726424475468,47.74463680670395,30,65.69606341292304,62.15442442071242,3.541638992210622,5.390945527360087
412.16189414538036,26.78909267704489,90,61.271237251877714,59.54049374655471,1.7307435053230051,2.8247242637000367
395.1917147032668,35.54103790656342,90,56.15445907170482,53.76661319817519,2.3878458735296277,4.252281854376939
978.4084438019564,25.90377591851177,60,146.0980700778109,145.54916369801097,0.5489063797999165,0.3757109039890738
514.4781797334083,20.968608093946802,60,78.72727433722493,77.72061386337886,1.0066604738460683,1.2786680122241756
913.6372441416906,49.359105918393126,90,120.35404682047641,111.14038187499146,9.21366494548495,7.655467505158608
704.9109007978103,26.37336025260172,30,105.0105626600855,105.01044048286477,0.00012217722073160076,0.00011634755366141114
835.8490428333188,45.76396814716538,90,112.36069924907555,107.68013647192146,4.680562777154094,4.165658284822921
602.1096744841536,19.198184235643446,60,92.93644822359336,88.08042418451724,4.856024039076118,5.225101810855884
661.5231077010873,18.52418816100333,30,102.44139053462851,101.88170793903326,0.5596825955952482,0.546344200009723
594.0141550550911,11.245363315380455,30,95.2299599244917,85.96334047816637,9.266619446325322,9.730781629723328
356.19439023843563,36.066673015035406,90,50.472743400846326,49.331426818786724,1.141316582059602,2.261253312496719
777.9616922092042,24.741053748950446,60,116.84534152912393,113.2909212002616,3.554420328862335,3.0419871963628085
424.61788995268466,44.57432999358548,90,57.45897546856733,55.712552933015694,1.7464225355516376,3.0394251225502735
219.45277314516306,28.928396267662286,90,32.27134288056076,31.527757369702428,0.7435855108583311,2.304166621173499
716.3778367257343,48.72773711658887,90,94.708156769376,94.69419847205596,0.013958297320044721,0.01473822086311416
341.68854352563915,17.421020628124847,30,53.19551934608603,49.315731835698514,3.8797875103875157,7.293447940879964
952.3668674823315,44.744926718224434,30,128.751719616872,116.3034175465728,12.448302070299206,9.668454997992853
963.1428616020698,41.06387411166967,60,132.86757498006378,129.88744185927223,2.9801331207915496,2.242934832850451
931.8915121763588,40.83687378576208,60,128.71504063118383,120.18062600784683,8.534414623337,6.630471918034225
496.1269602043555,43.79132912467551,90,67.42688028303469,62.42450480100784,5.002375482026849,7.418963269587151
212.36529322309394,40.440959637719956,90,29.395451042631322,26.901466373193177,2.493984669438145,8.484253790905248
942.6548500701803,35.048812865256615,90,134.2938058718657,128.61815753791288,5.675648333952807,4.226291970136091
542.5473186538514,15.249795107295503,60,85.34955843872457,82.76405653533921,2.5855019033853637,3.0293090564042924
973.3238552349356,11.301047179650077,30,155.9987164640787,150.92415412611837,5.074562337960344,3.252951340230311
970.8959816714023,46.83391391262747,30,129.73555278926335,120.49032053136762,9.245232257895736,7.126213330985128
882.407564373888,34.66601258082952,90,125.96411269209035,115.67562261574021,10.288490076350143,8.16779466505636
435.5591136556685,41.86149163904705,90,59.82573478343843,58.73921587664098,1.0865189067974441,1.8161396775660266
508.0781828815402,29.260894060502004,90,74.58807694844808,71.82129930246744,2.766777645980639,3.7094100815776523
880.9093372134855,14.69232755849578,90,138.94649425601722,126.41435141932953,12.532142836687683,9.0194019674915
453.53760412502214,15.007431688102017,60,71.42964473717869,65.66746158482074,5.762183152357949,8.066935196947393
335.594197348874,37.422611489158854,30,47.21241235357022,42.562658251460164,4.649754102110059,9.848584027624758
645.4410099666801,27.212235795978508,90,95.74525071517141,88.52368184269716,7.221568872474251,7.542482596820808
948.9238193286247,18.02098906801347,60,147.30548518083137,141.5135041950121,5.791980985819265,3.9319520102792227
756.8238373399784,29.663781869657477,90,110.87632963266365,104.32755411511245,6.548775517551206,5.906378339946378
656.048936071492,12.568357483005364,90,104.52416479589537,97.6149685115571,6.909196284338279,6.610142542473203
277.7411950166148,33.27885607657595,30,39.93664471743315,39.62331851120583,0.3133262062273161,0.7845581631712395
692.0057813593357,20.75973617740391,90,106.00158251369436,100.22982857980396,5.771753933890395,5.444969591038651
992.0430800834106,41.90236402548753,30,136.23055706110983,126.56743990132269,9.663117159787149,7.093208284726096
312.0672121892192,22.41447835694295,30,47.41522422678566,46.62186651207282,0.7933577147128403,1.6732130400106038
614.6637218909893,28.20880596327205,30,90.7203058214903,83.63839100761012,7.081914813880175,7.806317174255572
901.8984575423643,10.464821596324025,60,145.11670986813849,136.64519134626022,8.471518521878266,5.8377278051411166
792.6148942033635,12.897875511782356,60,126.08647722115295,114.0802481719684,12.00622904918454,9.522217856975946
757.6125927962144,25.699742256267392,30,113.24428876063729,112.76388046183418,0.48040829880311264,0.42422298206891695
761.9872671896874,29.19755338868494,90,111.89922840180796,108.93024939507909,2.9689790067288726,2.6532613755546697
487.59292097580413,34.00082192477215,30,69.84738535625858,65.64568879425788,4.201696562000706,6.015538792998241
434.87347541159465,21.66650314837213,90,66.31825833259497,64.35152464571851,1.9667336868764522,2.9655991220593068
847.4889243828109,37.7992754450617,30,118.98790552256064,110.4871220288063,8.50078349375434,7.144241640712422
848.0907157433446,44.40489588756818,90,114.87077332984211,106.15202095336916,8.718752376472949,7.59005282521931
893.657854864083,41.194039555733994,60,123.19473024139144,121.93178758753089,1.2629426538605486,1.0251596406647445
930.592442045177,11.584753013934286,90,148.95196189682812,141.29799883952398,7.653963057304139,5.138544642067677
